A,B,C,D
00:00:38.142,04.97,DCV
00:00:38.485,04.96,DCV
00:00:38.828,04.95,DCV
00:00:39.187,04.92,DCV
00:00:39.546,04.89,DCV
00:00:39.889,04.88,DCV
00:00:40.232,04.87,DCV
00:00:40.591,04.93,DCV
00:00:40.934,04.96,DCV
00:00:41.277,04.91,DCV
00:00:41.636,04.88,DCV
00:00:41.979,04.81,DCV
00:00:42.338,05.10,DCV
00:00:42.681,05.08,DCV
00:00:43.040,04.80,DCV
00:00:43.383,04.78,DCV
00:00:43.726,04.54,DCV
00:00:44.085,04.84,DCV
00:00:44.428,04.85,DCV
00:00:44.787,04.89,DCV
00:00:45.130,04.93,DCV
00:00:45.489,04.98,DCV
00:00:45.832,05.02,DCV
00:00:46.191,04.98,DCV
00:00:46.534,04.90,DCV
00:00:46.878,04.85,DCV
00:00:47.236,05.18,DCV
00:00:47.580,04.79,DCV
00:00:47.923,04.79,DCV
00:00:48.282,04.82,DCV
00:00:48.640,04.87,DCV
00:00:48.984,04.91,DCV
00:00:49.327,04.94,DCV
00:00:49.686,04.95,DCV
00:00:50.029,04.94,DCV
00:00:50.388,04.91,DCV
00:00:50.731,04.92,DCV
00:00:51.090,04.96,DCV
00:00:51.433,05.00,DCV
00:00:51.792,05.03,DCV
00:00:52.135,05.05,DCV
00:00:52.478,05.02,DCV
00:00:52.837,04.98,DCV
00:00:53.180,05.00,DCV
00:00:53.523,04.96,DCV
00:00:53.882,04.93,DCV
00:00:54.241,04.90,DCV
00:00:54.584,04.88,DCV
00:00:54.927,04.88,DCV
00:00:55.286,04.63,DCV
00:00:55.629,04.96,DCV
00:00:55.972,04.97,DCV
00:00:56.331,04.98,DCV
00:00:56.690,04.99,DCV
00:00:57.033,05.01,DCV
00:00:57.376,05.01,DCV
00:00:57.735,04.98,DCV
00:00:58.078,04.98,DCV
00:00:58.437,04.94,DCV
00:00:58.780,04.88,DCV
00:00:59.124,04.57,DCV
00:00:59.482,04.59,DCV
00:00:59.841,04.64,DCV
00:01:00.184,04.71,DCV
00:01:00.528,04.79,DCV
00:01:00.886,04.85,DCV
00:01:01.230,04.90,DCV
00:01:01.573,05.19,DCV
00:01:01.932,04.80,DCV
00:01:02.275,04.79,DCV
00:01:02.634,04.79,DCV
00:01:02.977,04.82,DCV
00:01:03.336,04.85,DCV
00:01:03.679,05.18,DCV
00:01:04.022,05.15,DCV
00:01:04.381,05.09,DCV
00:01:04.724,05.07,DCV
00:01:05.083,05.02,DCV
00:01:05.426,04.97,DCV
00:01:05.785,04.96,DCV
00:01:06.128,04.63,DCV
00:01:06.487,04.66,DCV
00:01:06.830,04.69,DCV
00:01:07.173,04.76,DCV
00:01:07.532,04.85,DCV
00:01:07.875,04.90,DCV
00:01:08.234,04.96,DCV
00:01:08.577,04.97,DCV
00:01:08.936,04.93,DCV
00:01:09.279,04.90,DCV
00:01:09.622,04.86,DCV
00:01:09.981,04.86,DCV
00:01:10.324,04.92,DCV
00:01:10.683,04.98,DCV
00:01:11.026,05.05,DCV
00:01:11.385,05.06,DCV
00:01:11.728,05.06,DCV
00:01:12.072,05.01,DCV
00:01:12.430,04.96,DCV
00:01:12.774,04.98,DCV
00:01:13.132,04.94,DCV
00:01:13.476,04.90,DCV
00:01:13.819,04.87,DCV
00:01:14.178,04.84,DCV
00:01:14.536,04.75,DCV
00:01:14.880,04.78,DCV
00:01:15.223,04.83,DCV
00:01:15.582,04.86,DCV
00:01:15.925,05.13,DCV
00:01:16.268,05.12,DCV
00:01:16.627,05.08,DCV
00:01:16.986,05.06,DCV
00:01:17.329,05.05,DCV
00:01:17.672,05.06,DCV
00:01:18.031,04.94,DCV
00:01:18.374,04.90,DCV
00:01:18.733,04.89,DCV
00:01:19.076,04.84,DCV
00:01:19.419,04.96,DCV
00:01:19.778,04.92,DCV
00:01:20.137,05.02,DCV
00:01:20.480,05.02,DCV
00:01:20.823,05.00,DCV
00:01:21.182,05.04,DCV
00:01:21.525,04.86,DCV
00:01:21.868,04.85,DCV
00:01:22.227,05.10,DCV
00:01:22.586,04.89,DCV
00:01:22.929,04.88,DCV
00:01:23.272,04.67,DCV
00:01:23.631,04.67,DCV
00:01:23.974,04.70,DCV
00:01:24.318,05.15,DCV
00:01:24.676,05.10,DCV
00:01:25.020,05.07,DCV
00:01:25.378,05.04,DCV
00:01:25.722,05.00,DCV
00:01:26.080,05.16,DCV
00:01:26.424,05.14,DCV
00:01:26.782,04.87,DCV
00:01:27.126,04.58,DCV
00:01:27.469,04.82,DCV
00:01:27.828,04.86,DCV
00:01:28.171,04.87,DCV
00:01:28.530,04.91,DCV
00:01:28.873,04.73,DCV
00:01:29.232,04.72,DCV
00:01:29.575,04.69,DCV
00:01:29.918,04.68,DCV
00:01:30.277,04.85,DCV
00:01:30.620,04.82,DCV
00:01:30.963,04.81,DCV
00:01:31.322,04.84,DCV
00:01:31.681,04.92,DCV
00:01:32.024,04.91,DCV
00:01:32.367,04.90,DCV
00:01:32.726,04.92,DCV
00:01:33.069,04.92,DCV
00:01:33.428,04.92,DCV
00:01:33.771,04.94,DCV
00:01:34.114,04.92,DCV
00:01:34.473,04.93,DCV
00:01:34.832,04.95,DCV
00:01:35.175,04.94,DCV
00:01:35.518,04.93,DCV
00:01:35.877,04.93,DCV
00:01:36.220,05.19,DCV
00:01:36.564,05.17,DCV
00:01:36.922,05.12,DCV
00:01:37.281,05.07,DCV
00:01:37.624,05.02,DCV
00:01:37.968,05.19,DCV
00:01:38.326,05.16,DCV
00:01:38.670,05.12,DCV
00:01:39.028,04.81,DCV
00:01:39.372,04.81,DCV
00:01:39.715,04.86,DCV
00:01:40.074,04.86,DCV
00:01:40.417,05.02,DCV
00:01:40.776,04.80,DCV
00:01:41.119,04.80,DCV
00:01:41.478,04.80,DCV
00:01:41.821,04.83,DCV
00:01:42.164,04.86,DCV
00:01:42.523,04.86,DCV
00:01:42.882,04.85,DCV
00:01:43.225,04.84,DCV
00:01:43.568,05.09,DCV
00:01:43.927,04.90,DCV
00:01:44.270,04.89,DCV
00:01:44.613,04.90,DCV
00:01:44.972,04.90,DCV
00:01:45.315,04.88,DCV
00:01:45.674,04.85,DCV
00:01:46.017,04.97,DCV
00:01:46.376,04.97,DCV
00:01:46.719,05.00,DCV
00:01:47.078,05.06,DCV
00:01:47.421,05.08,DCV
00:01:47.764,05.08,DCV
00:01:48.123,05.08,DCV
00:01:48.466,05.01,DCV
00:01:48.825,04.99,DCV
00:01:49.168,04.71,DCV
00:01:49.527,04.74,DCV
00:01:49.870,04.74,DCV
00:01:50.214,04.97,DCV
00:01:50.572,04.78,DCV
00:01:50.916,04.78,DCV
00:01:51.259,04.75,DCV
00:01:51.618,04.96,DCV
00:01:51.976,04.96,DCV
00:01:52.320,04.94,DCV
00:01:52.663,04.92,DCV
00:01:53.022,04.91,DCV
00:01:53.365,04.93,DCV
00:01:53.724,05.01,DCV
00:01:54.067,05.04,DCV
00:01:54.426,05.05,DCV
00:01:54.769,05.02,DCV
00:01:55.128,04.94,DCV
00:01:55.471,04.91,DCV
00:01:55.814,04.86,DCV
00:01:56.173,05.06,DCV
00:01:56.516,05.05,DCV
00:01:56.859,05.02,DCV
00:01:57.218,04.96,DCV
00:01:57.577,04.89,DCV
00:01:57.920,04.83,DCV
00:01:58.263,04.80,DCV
00:01:58.622,05.00,DCV
00:01:58.965,04.97,DCV
00:01:59.309,04.97,DCV
00:01:59.667,04.96,DCV
00:02:00.011,04.94,DCV
00:02:00.369,04.92,DCV
00:02:00.713,04.86,DCV
00:02:01.071,04.96,DCV
00:02:01.415,04.98,DCV
00:02:01.773,05.00,DCV
00:02:02.117,04.99,DCV
00:02:02.460,04.99,DCV
00:02:02.819,04.98,DCV
00:02:03.177,04.94,DCV
00:02:03.521,05.10,DCV
00:02:03.864,04.88,DCV
00:02:04.223,04.86,DCV
00:02:04.566,04.83,DCV
00:02:04.909,05.08,DCV
00:02:05.268,05.06,DCV
00:02:05.611,05.32,DCV
00:02:05.970,05.04,DCV
00:02:06.313,05.01,DCV
00:02:06.672,05.00,DCV
00:02:07.015,04.97,DCV
00:02:07.358,04.92,DCV
00:02:07.717,04.88,DCV
00:02:08.060,04.87,DCV
00:02:08.419,04.86,DCV
00:02:08.762,04.60,DCV
00:02:09.121,04.59,DCV
00:02:09.464,04.77,DCV
00:02:09.823,04.79,DCV
00:02:10.166,04.80,DCV
00:02:10.509,04.83,DCV
00:02:10.868,04.84,DCV
00:02:11.211,05.04,DCV
00:02:11.555,05.05,DCV
00:02:11.913,05.03,DCV
00:02:12.272,04.75,DCV
00:02:12.615,04.75,DCV
00:02:12.959,04.78,DCV
00:02:13.317,04.84,DCV
00:02:13.661,04.89,DCV
00:02:14.019,05.15,DCV
00:02:14.363,04.94,DCV
00:02:14.721,04.90,DCV
00:02:15.065,04.87,DCV
00:02:15.408,04.87,DCV
00:02:15.767,04.71,DCV
00:02:16.110,04.73,DCV
00:02:16.469,04.79,DCV
00:02:16.812,05.24,DCV
00:02:17.155,05.22,DCV
00:02:17.514,05.47,DCV
00:02:17.873,05.51,DCV
00:02:18.216,05.17,DCV
00:02:18.559,05.14,DCV
00:02:18.918,05.08,DCV
00:02:19.261,05.00,DCV
00:02:19.604,04.90,DCV
00:02:19.963,04.83,DCV
00:02:20.306,04.76,DCV
00:02:20.665,04.75,DCV
00:02:21.008,04.78,DCV
00:02:21.367,04.82,DCV
00:02:21.710,04.90,DCV
00:02:22.069,04.97,DCV
00:02:22.412,04.96,DCV
00:02:22.755,04.95,DCV
00:02:23.114,04.92,DCV
00:02:23.473,04.87,DCV
00:02:23.816,04.86,DCV
00:02:24.159,04.61,DCV
00:02:24.518,04.59,DCV
00:02:24.861,04.81,DCV
00:02:25.205,05.00,DCV
00:02:25.563,05.18,DCV
00:02:25.907,04.74,DCV
00:02:26.265,04.95,DCV
00:02:26.609,05.14,DCV
00:02:26.967,05.10,DCV
00:02:27.311,05.09,DCV
00:02:27.654,05.05,DCV
00:02:28.013,05.00,DCV
00:02:28.356,04.68,DCV
00:02:28.715,04.99,DCV
00:02:29.058,05.01,DCV
00:02:29.417,05.02,DCV
00:02:29.760,05.02,DCV
00:02:30.119,05.04,DCV
00:02:30.462,04.83,DCV
00:02:30.805,04.86,DCV
00:02:31.164,04.63,DCV
00:02:31.507,04.66,DCV
00:02:31.850,04.95,DCV
00:02:32.209,04.96,DCV
00:02:32.568,04.98,DCV
00:02:32.911,04.79,DCV
00:02:33.254,04.77,DCV
00:02:33.613,04.92,DCV
00:02:33.956,04.93,DCV
00:02:34.315,04.92,DCV
00:02:34.658,04.89,DCV
00:02:35.017,04.84,DCV
00:02:35.360,04.78,DCV
00:02:35.703,04.75,DCV
00:02:36.062,04.77,DCV
00:02:36.405,04.82,DCV
00:02:36.764,04.67,DCV
00:02:37.107,04.70,DCV
00:02:37.451,04.74,DCV
00:02:37.809,04.79,DCV
00:02:38.168,04.84,DCV
00:02:38.511,04.87,DCV
00:02:38.855,04.90,DCV
00:02:39.213,04.92,DCV
00:02:39.557,05.17,DCV
00:02:39.900,05.16,DCV
00:02:40.259,05.12,DCV
00:02:40.617,05.07,DCV
00:02:40.961,05.17,DCV
00:02:41.304,04.94,DCV
00:02:41.663,04.95,DCV
00:02:42.006,04.74,DCV
00:02:42.365,04.93,DCV
00:02:42.708,04.91,DCV
00:02:43.051,04.88,DCV
00:02:43.410,04.88,DCV
00:02:43.769,04.89,DCV
00:02:44.112,05.17,DCV
00:02:44.455,05.20,DCV
00:02:44.814,05.02,DCV
00:02:45.157,04.68,DCV
00:02:45.500,04.71,DCV
00:02:45.859,04.74,DCV
00:02:46.202,04.77,DCV
00:02:46.561,04.84,DCV
00:02:46.904,04.69,DCV
00:02:47.263,04.68,DCV
00:02:47.606,04.90,DCV
00:02:47.949,05.19,DCV
00:02:48.308,05.18,DCV
00:02:48.651,05.13,DCV
00:02:49.010,05.08,DCV
00:02:49.353,05.04,DCV
00:02:49.712,04.78,DCV
00:02:50.055,04.80,DCV
00:02:50.414,04.80,DCV
00:02:50.757,04.82,DCV
00:02:51.101,04.84,DCV
00:02:51.459,04.82,DCV
00:02:51.803,04.85,DCV
00:02:52.161,04.85,DCV
00:02:52.505,04.88,DCV
00:02:52.863,04.90,DCV
00:02:53.207,04.92,DCV
00:02:53.550,04.93,DCV
00:02:53.909,04.92,DCV
00:02:54.252,04.95,DCV
00:02:54.595,04.96,DCV
00:02:54.954,04.96,DCV
00:02:55.313,05.29,DCV
00:02:55.656,05.01,DCV
00:02:55.999,04.97,DCV
00:02:56.358,04.95,DCV
00:02:56.701,04.93,DCV
00:02:57.060,04.90,DCV
00:02:57.403,04.94,DCV
00:02:57.746,04.84,DCV
00:02:58.105,04.86,DCV
00:02:58.464,04.71,DCV
00:02:58.807,04.90,DCV
00:02:59.150,04.86,DCV
00:02:59.509,04.79,DCV
00:02:59.852,04.88,DCV
00:03:00.195,04.90,DCV
00:03:00.554,04.93,DCV
00:03:00.913,04.94,DCV
00:03:01.256,05.19,DCV
00:03:01.599,05.17,DCV
00:03:01.958,05.12,DCV
00:03:02.301,05.08,DCV
00:03:02.660,05.02,DCV
00:03:03.003,05.00,DCV
00:03:03.347,04.98,DCV
00:03:03.705,04.95,DCV
00:03:04.049,04.97,DCV
00:03:04.407,04.98,DCV
00:03:04.751,04.86,DCV
00:03:05.109,05.10,DCV
00:03:05.453,04.69,DCV
00:03:05.796,04.70,DCV
00:03:06.155,04.95,DCV
00:03:06.498,04.95,DCV
00:03:06.857,04.96,DCV
00:03:07.200,04.94,DCV
00:03:07.559,04.87,DCV
00:03:07.902,04.82,DCV
00:03:08.245,04.79,DCV
00:03:08.604,04.82,DCV
00:03:08.947,04.86,DCV
00:03:09.306,04.84,DCV
00:03:09.649,04.81,DCV
00:03:10.008,04.78,DCV
00:03:10.351,04.81,DCV
00:03:10.710,04.85,DCV
00:03:11.053,04.90,DCV
00:03:11.396,04.96,DCV
00:03:11.755,05.01,DCV
00:03:12.098,05.04,DCV
00:03:12.457,05.00,DCV
00:03:12.800,04.62,DCV
00:03:13.159,04.63,DCV
00:03:13.502,04.65,DCV
00:03:13.845,04.94,DCV
00:03:14.204,04.94,DCV
00:03:14.547,04.95,DCV
00:03:14.891,04.93,DCV
00:03:15.249,04.91,DCV
00:03:15.608,04.91,DCV
00:03:15.951,04.93,DCV
00:03:16.295,04.98,DCV
00:03:16.653,05.03,DCV
00:03:16.997,05.02,DCV
00:03:17.355,04.99,DCV
00:03:17.699,04.98,DCV
00:03:18.042,04.95,DCV
00:03:18.401,04.94,DCV
00:03:18.759,04.95,DCV
00:03:19.103,04.91,DCV
00:03:19.446,05.02,DCV
00:03:19.805,05.02,DCV
00:03:20.148,05.00,DCV
00:03:20.491,04.96,DCV
00:03:20.850,04.90,DCV
00:03:21.209,04.87,DCV
00:03:21.552,04.86,DCV
00:03:21.895,05.06,DCV
00:03:22.254,05.03,DCV
00:03:22.597,04.98,DCV
00:03:22.940,04.93,DCV
00:03:23.299,04.92,DCV
00:03:23.642,04.96,DCV
00:03:24.001,04.98,DCV
00:03:24.344,05.00,DCV
00:03:24.703,04.99,DCV
00:03:25.046,04.95,DCV
00:03:25.405,04.95,DCV
00:03:25.748,04.96,DCV
00:03:26.091,04.91,DCV
00:03:26.450,04.87,DCV
00:03:26.809,04.84,DCV
00:03:27.152,04.84,DCV
00:03:27.495,04.83,DCV
00:03:27.854,04.81,DCV
00:03:28.197,04.79,DCV
00:03:28.541,05.05,DCV
00:03:28.899,05.02,DCV
00:03:29.243,04.95,DCV
00:03:29.601,05.10,DCV
00:03:29.945,05.06,DCV
00:03:30.303,05.06,DCV
00:03:30.647,04.77,DCV
00:03:30.990,04.79,DCV
00:03:31.349,04.81,DCV
00:03:31.692,04.84,DCV
00:03:32.051,04.90,DCV
00:03:32.394,04.92,DCV
00:03:32.753,05.17,DCV
00:03:33.096,05.13,DCV
00:03:33.455,05.10,DCV
00:03:33.798,04.80,DCV
00:03:34.141,04.79,DCV
00:03:34.500,04.80,DCV
00:03:34.843,04.83,DCV
00:03:35.186,04.86,DCV
00:03:35.545,04.87,DCV
00:03:35.904,04.87,DCV
00:03:36.247,04.88,DCV
00:03:36.590,04.92,DCV
00:03:36.949,04.97,DCV
00:03:37.292,05.06,DCV
00:03:37.651,05.10,DCV
00:03:37.994,04.90,DCV
00:03:38.353,04.92,DCV
00:03:38.696,04.92,DCV
00:03:39.055,04.88,DCV
00:03:39.398,04.81,DCV
00:03:39.741,04.73,DCV
00:03:40.100,04.72,DCV
00:03:40.443,04.74,DCV
00:03:40.787,04.80,DCV
00:03:41.145,04.87,DCV
00:03:41.504,04.92,DCV
00:03:41.847,05.01,DCV
00:03:42.191,04.95,DCV
00:03:42.549,04.94,DCV
00:03:42.893,04.96,DCV
00:03:43.236,04.93,DCV
00:03:43.595,04.91,DCV
00:03:43.938,04.91,DCV
00:03:44.297,04.89,DCV
00:03:44.640,04.92,DCV
00:03:44.999,04.94,DCV
00:03:45.342,04.92,DCV
00:03:45.701,04.88,DCV
00:03:46.044,05.08,DCV
00:03:46.387,05.08,DCV
00:03:46.746,05.05,DCV
00:03:47.105,05.00,DCV
00:03:47.448,04.98,DCV
00:03:47.791,04.97,DCV
00:03:48.150,04.98,DCV
00:03:48.493,04.73,DCV
00:03:48.836,04.72,DCV
00:03:49.195,04.91,DCV
00:03:49.538,04.72,DCV
00:03:49.882,04.76,DCV
00:03:50.240,04.80,DCV
00:03:50.599,04.84,DCV
00:03:50.942,04.87,DCV
00:03:51.286,04.87,DCV
00:03:51.644,04.83,DCV
00:03:51.988,04.78,DCV
00:03:52.346,04.78,DCV
00:03:52.690,04.78,DCV
00:03:53.048,04.82,DCV
00:03:53.392,05.15,DCV
00:03:53.750,04.94,DCV
00:03:54.094,04.92,DCV
00:03:54.437,04.88,DCV
00:03:54.796,04.88,DCV
00:03:55.139,04.86,DCV
00:03:55.482,05.15,DCV
00:03:55.841,05.15,DCV
00:03:56.200,05.13,DCV
00:03:56.543,05.07,DCV
00:03:56.886,05.06,DCV
00:03:57.245,05.08,DCV
00:03:57.588,04.85,DCV
00:03:57.947,04.66,DCV
00:03:58.290,04.69,DCV
00:03:58.649,05.03,DCV
00:03:58.992,05.03,DCV
00:03:59.351,04.99,DCV
00:03:59.694,04.99,DCV
00:04:00.037,04.77,DCV
00:04:00.396,04.80,DCV
00:04:00.739,04.81,DCV
00:04:01.082,04.86,DCV
00:04:01.441,04.90,DCV
00:04:01.800,04.92,DCV
00:04:02.143,04.92,DCV
00:04:02.486,04.92,DCV
00:04:02.845,04.92,DCV
00:04:03.188,04.89,DCV
00:04:03.532,04.65,DCV
00:04:03.890,04.68,DCV
00:04:04.234,04.74,DCV
00:04:04.592,04.83,DCV
00:04:04.936,04.91,DCV
00:04:05.294,04.94,DCV
00:04:05.638,04.98,DCV
00:04:05.996,04.78,DCV
00:04:06.340,04.76,DCV
00:04:06.683,04.78,DCV
00:04:07.042,04.79,DCV
00:04:07.400,05.05,DCV
00:04:07.744,05.06,DCV
00:04:08.087,05.08,DCV
00:04:08.446,05.06,DCV
00:04:08.789,04.76,DCV
00:04:09.132,04.79,DCV
00:04:09.491,04.85,DCV
00:04:09.834,04.90,DCV
00:04:10.193,04.94,DCV
00:04:10.536,04.97,DCV
00:04:10.895,04.95,DCV
00:04:11.238,05.17,DCV
00:04:11.581,04.83,DCV
00:04:11.940,05.06,DCV
00:04:12.283,05.06,DCV
00:04:12.642,05.05,DCV
00:04:12.985,05.03,DCV
00:04:13.344,05.00,DCV
00:04:13.687,04.94,DCV
00:04:14.046,04.90,DCV
00:04:14.389,04.89,DCV
00:04:14.732,04.89,DCV
00:04:15.091,04.87,DCV
00:04:15.434,04.85,DCV
00:04:15.778,04.82,DCV
00:04:16.136,04.77,DCV
00:04:16.495,04.76,DCV
00:04:16.838,04.80,DCV
00:04:17.182,04.82,DCV
00:04:17.540,04.87,DCV
00:04:17.884,04.68,DCV
00:04:18.242,04.98,DCV
00:04:18.586,04.95,DCV
00:04:18.944,04.93,DCV
00:04:19.288,04.90,DCV
00:04:19.631,04.90,DCV
00:04:19.990,04.74,DCV
00:04:20.333,04.76,DCV
00:04:20.692,04.78,DCV
00:04:21.035,04.80,DCV
00:04:21.378,05.03,DCV
00:04:21.737,05.01,DCV
00:04:22.096,04.98,DCV
00:04:22.439,04.97,DCV
00:04:22.782,04.99,DCV
00:04:23.141,05.00,DCV
00:04:23.484,05.19,DCV
00:04:23.827,05.15,DCV
00:04:24.186,05.10,DCV
00:04:24.545,05.05,DCV
00:04:24.888,05.01,DCV
00:04:25.231,05.01,DCV
00:04:25.590,04.98,DCV
00:04:25.933,04.95,DCV
00:04:26.292,04.90,DCV
00:04:26.635,04.88,DCV
00:04:26.978,04.89,DCV
00:04:27.337,04.89,DCV
00:04:27.696,04.89,DCV
00:04:28.039,04.83,DCV
00:04:28.382,04.81,DCV
00:04:28.741,04.83,DCV
00:04:29.084,04.84,DCV
00:04:29.428,04.89,DCV
00:04:29.786,04.90,DCV
00:04:30.130,04.91,DCV
00:04:30.488,04.97,DCV
00:04:30.832,04.98,DCV
00:04:31.190,04.99,DCV
00:04:31.534,05.02,DCV
00:04:31.877,05.01,DCV
00:04:32.236,05.01,DCV
00:04:32.579,05.00,DCV
00:04:32.938,04.67,DCV
00:04:33.281,04.68,DCV
00:04:33.640,04.67,DCV
00:04:33.983,04.71,DCV
00:04:34.342,04.77,DCV
00:04:34.685,04.79,DCV
00:04:35.028,05.14,DCV
00:04:35.387,05.16,DCV
00:04:35.730,05.13,DCV
00:04:36.073,05.08,DCV
00:04:36.432,05.14,DCV
00:04:36.791,05.10,DCV
00:04:37.134,05.04,DCV
00:04:37.477,04.93,DCV
00:04:37.836,04.86,DCV
00:04:38.179,04.86,DCV
00:04:38.522,04.86,DCV
00:04:38.881,04.88,DCV
00:04:39.240,04.89,DCV
00:04:39.583,04.85,DCV
00:04:39.926,04.87,DCV
00:04:40.285,04.68,DCV
00:04:40.628,04.71,DCV
00:04:40.987,04.70,DCV
00:04:41.330,04.72,DCV
00:04:41.674,04.79,DCV
00:04:42.032,04.84,DCV
00:04:42.391,04.92,DCV
00:04:42.734,04.98,DCV
00:04:43.078,04.82,DCV
00:04:43.436,05.04,DCV
00:04:43.780,05.01,DCV
00:04:44.123,05.00,DCV
00:04:44.482,04.98,DCV
00:04:44.840,04.94,DCV
00:04:45.184,04.93,DCV
00:04:45.527,05.07,DCV
00:04:45.886,05.05,DCV
00:04:46.229,05.00,DCV
00:04:46.588,04.98,DCV
00:04:46.931,04.97,DCV
00:04:47.274,04.98,DCV
00:04:47.633,05.04,DCV
00:04:47.976,05.05,DCV
00:04:48.335,05.04,DCV
00:04:48.678,04.99,DCV
00:04:49.037,04.92,DCV
00:04:49.380,04.88,DCV
00:04:49.723,04.81,DCV
00:04:50.082,04.77,DCV
00:04:50.425,04.78,DCV
00:04:50.784,04.74,DCV
00:04:51.127,04.94,DCV
00:04:51.486,04.90,DCV
00:04:51.829,04.88,DCV
00:04:52.172,05.10,DCV
00:04:52.531,05.09,DCV
00:04:52.874,05.07,DCV
00:04:53.233,05.05,DCV
00:04:53.576,05.03,DCV
00:04:53.935,05.00,DCV
00:04:54.278,04.69,DCV
00:04:54.637,04.90,DCV
00:04:54.980,04.88,DCV
00:04:55.324,04.87,DCV
00:04:55.682,04.86,DCV
00:04:56.026,05.03,DCV
00:04:56.384,05.04,DCV
00:04:56.728,05.04,DCV
00:04:57.086,05.07,DCV
00:04:57.430,04.94,DCV
00:04:57.773,04.89,DCV
00:04:58.132,04.87,DCV
00:04:58.475,04.88,DCV
00:04:58.818,04.86,DCV
00:04:59.177,04.92,DCV
00:04:59.536,04.94,DCV
00:04:59.879,04.69,DCV
00:05:00.222,04.98,DCV
00:05:00.581,04.96,DCV
00:05:00.924,04.90,DCV
00:05:01.283,04.88,DCV
00:05:01.626,04.88,DCV
00:05:01.969,04.90,DCV
00:05:02.328,04.97,DCV
00:05:02.687,04.98,DCV
00:05:03.030,05.00,DCV
00:05:03.373,04.97,DCV
00:05:03.732,04.90,DCV
00:05:04.075,04.85,DCV
00:05:04.418,05.02,DCV
00:05:04.777,05.04,DCV
00:05:05.136,04.82,DCV
00:05:05.479,04.84,DCV
